# Reference: https://www.hepdata.net/record/ins3062822
# eta_range: < 2.4
#cuts: 
# 0.3 < p_T < 3 GEV
cent_mid val stat sys
0.5 0.061078 0.000022 0.000672
1.5 0.063094 0.000022 0.000694
3.5 0.065273 0.000012 0.000718
7.5 0.068006
12.5 0.070624
17.5 0.071944
22.5 0.072665
27.5 0.072551
32.5 0.071760	
37.5 0.070459
42.5 0.068585
47.5 0.066215
